mean_ss_tvd,mean_ss_easting,mean_ss_northing,on_prod_date,frac_start_date,calc_completed_length_m,mean_proppant_per_stage_t,calc_total_proppant_t,total_gas_injected_m3,mean_fluid_per_stage_m3,calc_total_fluid_m3,avg_stage_length,avg_stage_spacing,mean_rate_m3_min,mean_stage_duration_min,mean_breakdown_mpa,mean_isip_mpa,fluid_intensity_comp_length_m3_m,proppant_intensity_comp_length_t_m,frac_duration_days,breakdown_isip_ratio,min_midpoint_dist,horiz_wells_in_10km,first_order_residual,isotherm,paleozoic_structure,raw_montney_top,third_order_residual,n_quakes
-1220.916276,530053.7871,6325029.012,44748352122.22017,44581339794.79387,1924.3333329999998,81.85,1473.3,0,1145.438889,20617.9,100.33333329999999,96.02777778,9.411111111,120.7500797,37.60555556,29.05,10.71430799,0.765615798,2,1.294511379,232.1909747,12,-18.55630676,82.80988769,-1238.409336,2073.1392579999997,107.52309109999999,0
-923.4491964,555093.6417,6317778.12,45085114684.07976,45120707475.17061,1800.48,177.71,1777.1,0,1272.19,12721.9,116.68,156.89,10.19,126.87165390000001,59.67,23.33,7.065837999,0.987014574,5,2.557651093,2351.222874,10,-99.63294903,74.5454558,-1085.529207,1806.133324,-3.9871356139999996,0
-966.0512556,540438.2015,6338137.687000001,44666214912.01051,44660739097.99654,2190.02,68.632,1372.64,0,657.48,13149.6,1.22,109.385,8.3,78.28648136,31.4545,25.17,6.004328728,0.626770532,10,1.249682161,5370.162964,10,-110.92474150000001,71.87274359,-1016.7301890000001,1721.946251,32.30854832,0
-1143.705648,532525.6783,6315918.637999999,48162522159.93484,47039980287.06955,1538.584375,55.15625,1765.0,0,547.19375,17510.2,45.684375,45.2703125,8.565625,67.59642003,40.39677419,30.65,11.38072132,1.147158407,11,1.3180024209999999,2542.969582,24,3.482759372,83.31948752,-1304.89994,2086.340537,109.8936588,0
-1660.614158,526166.6262,6344363.852999999,45085114684.07976,45016667008.905045,1793.1,136.41,1364.1,0,1913.57,19135.7,136.6,153.45,7.98,241.2560136,57.01,32.7,10.67185322,0.76074954,17,1.7434250759999999,200.4533882,13,-105.8884216,70.66616732,-1049.911166,1744.735687,61.97078717,12
-780.8689524,539059.5156,6351018.033,44666214912.01051,44644311655.954605,1823.2,173.726,1737.26,0,1247.01,12470.1,118.7,158.6,9.94,125.51451399999999,40.46,25.92,6.83967749,0.952863098,12,1.56095679,13.52758805,5,-124.71514540000001,75.85007448,-929.4598682,1782.601525,44.488467799999995,0
-862.7201852,538842.0346,6350994.071,44666214912.01051,44644311655.954605,1910.4,165.583,1655.83,0,1593.62,15936.2,123.9,166.4,9.64,165.76717539999999,39.94,28.42,8.341813233,0.8667451840000001,12,1.405348346,220.95208390000002,5,-125.05461809999998,76.35693781,-930.2689238,1786.414723,44.29439023,0
-779.8419048,557592.8182,6364104.299,45000239566.86311,44877033751.54863,1496.8,137.38888889999998,2473.0,0,657.2611111,11830.7,0.1,83.14444444,7.572222222000001,83.53189889,43.96666667,20.225,7.90399519,1.6521913419999998,26,2.173877215,201.2416881,4,-53.42176358,74.20159793,-833.0815367,1560.4883869999999,120.6179619,0
-625.4315663,557565.1876,6364121.579,45413663524.91837,44896199100.59755,1426.2,85.22222222,1534.0,0,414.5,7461.0,0.1,79.22222222,7.9,52.46835443,30.64444444,15.99666667,5.231384098,1.075585472,2,1.915676877,43.90588176,5,-53.52456049,74.2139663,-833.0105758,1560.98344,120.59048359999998,0
-707.0125,557714.1158,6364254.878,45000239566.86311,44885247472.569595,1377.7,79.05555556,1423.0,0,702.4111111000001,12643.4,0.1,76.52777778,7.872222222,89.14004695,37.79444444,18.3725,9.177179357,1.032880888,3,2.057120394,201.2416881,5,-53.05382676,74.14251049,-831.8910575,1556.842942,121.1500413,0
-694.4699231000001,556989.8132,6366914.931,48162522159.93484,48184425415.990746,2410.906154,37.0,2405.0,0,206.6523077,13432.4,0.106153846,37.08461538,6.666153846,31.98104559,35.36461538,20.39384615,5.5715150829999995,0.997550235,5,1.73408268,292.0161508,24,-54.32403903,74.64087579,-817.4535707,1550.02466,125.35264270000002,0
-699.5997778,556722.4983,6366765.631,48162522159.93484,48176211694.96978,2404.0234379999997,38.0,2432.0,0,214.5640625,13732.1,1.9234375,37.503125,6.734375,32.55398889,40.7265625,19.6359375,5.71213233,1.0116373920000001,2,2.074082916,292.0161508,24,-55.272839299999994,74.84641945,-818.7329102000001,1555.592444,124.40173100000001,0
-695.5181752000001,556505.8493,6366549.239,48162522159.93484,48165260066.941826,2451.435385,38.0,2470.0,0,242.7230769,15777.0,1.935384615,37.65461538,6.701538462,37.91721992,35.16923077,18.65692308,6.435821273999999,1.007572957,3,1.885049889,313.97961969999994,24,-56.1649532,75.0068268,-820.1782386,1560.807039,123.4234346,0
-746.8632,558957.3798,6345129.24,45665550969.56132,45183679336.331345,1660.811111,96.42222222,1735.6,0,1075.283333,19355.1,1.611111111,91.44444444,10.34444444,104.2277127,38.97222222,23.15,11.654004400000002,1.045031544,197,1.683465323,25.18742831,12,-42.48602292,75.16232053,-955.2061392999999,1664.277389,97.72240512,11
-816.5970192000001,558817.9903,6345001.027000001,45665550969.56132,45723047016.70808,1602.2,100.0,1800.0,0,853.1722222000001,15357.1,0.1,89.0,10.45,81.64763945,41.07222222,18.8,9.585008113999999,1.123455249,1,2.184692671,193.5346497,11,-42.66706771,74.66368171,-956.4813464,1664.9064210000001,97.46272577,4
-757.0972602999999,545845.7318,6349263.3270000005,44833227239.43681,44770255378.27608,2046.888889,109.01333329999999,981.12,0,899.8333332999998,8098.5,210.38888889999998,193.27777780000002,6.255555556,139.76402919999998,49.03333333,25.22222222,3.956492238,0.479322549,23,1.944052863,15.45502774,15,-102.581251,70.75233554,-930.660958,1621.581484,57.00488906,11
-815.8211111,545650.9021,6349199.852000001,44833227239.43681,44770255378.27608,1898.7777780000001,138.4911111,1246.42,0,1597.2888890000002,14375.6,117.2777778,184.77777780000002,8.455555556,188.5710965,55.63333333,28.33333333,7.5709754810000005,0.656432793,20,1.963529412,193.3129695,15,-102.9365304,71.02016014,-931.6937303,1622.018892,56.58455914,11
-1002.7222320000001,540305.7859,6334166.687999999,45328788407.70173,44868820030.527664,2102.181818,140.4063636,1544.47,0,1727.336364,19000.7,123.68181820000001,168.86363640000002,7.5,226.6915372,59.12727273,0.0,9.038561668,0.734698582,16,0.0,133.90348500000002,19,-117.8887409,75.35188109,-1034.5926439999998,1750.1427469999999,18.19660561,0
-997.0531148,556362.3991,6308410.557999999,44581339794.79387,44559436538.73796,1569.994118,73.35294118,1247.0,0,1009.6058820000001,17163.3,0.094117647,92.34117647,8.494117647000001,129.7215559,35.11176471,33.375,10.93207918,0.794270492,2,1.0520378940000001,187.0305519,5,-87.25202782,76.13009801,-1150.463614,1888.342936,-9.189434999,9
-1083.465164,555836.1811,6308154.735,44581339794.79387,44564912352.75194,1915.14,160.0,1600.0,0,1667.78,16677.8,123.14,167.38,5.35,348.9512743,52.82,23.18,8.708397297000001,0.8354480609999999,3,2.278688525,608.5827144,4,-73.12936206,75.30215823,-1168.728298,1903.3674870000002,4.645257647,8
-728.6674107000001,555493.3975,6348702.134,45999575624.41392,45911962600.190285,1799.55,125.055,1250.55,0,2177.82,21778.2,116.55,156.625,10.33,218.0337986,48.43,24.62,12.10202551,0.6949237309999999,11,1.967099919,9.693915066,19,-56.93053904,73.52948392,-934.5699041000001,1601.766176,92.71721523,6
-806.3501852,555630.6493,6348826.161,45914700507.19727,45914700507.19727,1705.74,167.415,1674.15,0,1438.9,14389.0,109.74,148.625,11.0,132.1036851,54.65,22.52,8.435634974,0.9814801790000001,5,2.426731794,3512.5452659999996,17,-56.75428686,73.54995757,-933.3730052000001,1603.209019,92.98769561,6
-1050.553165,549333.3916,6312212.81,44833227239.43681,44814061890.38789,1533.2888890000002,155.67,1401.03,0,1728.7444440000002,15558.7,107.7888889,148.83333330000002,12.5,190.7976108,53.13333333,29.64444444,10.14727238,0.913741703,15,1.792353823,212.7052023,4,-90.43806824,72.76599097,-1155.790318,1830.781152,-1.12187081,4
-1039.326638,542815.7444,6308075.66,45747688179.77097,45717571202.6941,1706.5416670000002,63.94166667,1534.6,0,555.3708333,13328.9,67.34166667,65.67291667,11.15416667,51.13339754,35.15833333,0.0,7.8104744,0.89924555,3,0.0,312.88854169999996,6,11.96616084,89.35722308,-1314.3746390000001,2053.153151,97.05813655,0
-1036.513526,543070.5246,6308270.24,45665550969.56132,45703881667.65916,1908.7291670000002,64.91666667,1558.0,0,619.0875,14858.1,75.42916667,73.21875,10.71666667,62.77052014,34.475,0.0,7.784289285,0.8162499040000001,4,0.0,2257.0836289999997,5,11.37359527,89.68125838,-1311.653865,2053.491625,96.58199727,0
-804.4931159,535706.2236,6354485.797,45085114684.07976,45090590498.093735,2183.916667,166.66666669999998,2000.0,0,1481.866667,17782.4,114.91666670000001,162.70833330000002,9.8,151.56867309999998,51.29166667,27.03333333,8.142435227,0.9157858590000001,9,1.897348952,31.18861306,11,-105.94410020000001,81.05676833,-942.3712488,1820.9172170000002,73.29635597,7
-891.2119048000001,535453.743,6354541.897999999,45085114684.07976,45090590498.093735,2250.55,171.9666667,2063.6,0,1359.708333,16316.5,124.95,167.31666669999998,9.683333333,140.89852280000002,51.55,26.21666667,7.2500055539999995,0.916931417,9,1.9663064209999999,243.69413280000003,11,-105.3594476,80.99391386,-943.8989504000001,1820.790916,74.07986816,7
-891.0647727,549968.4438,6350288.699,45161776080.27544,45139872824.21953,1770.65,175.56,1755.6,0,1253.09,12530.9,115.15,153.975,10.65,118.00537990000001,54.95,22.93,7.0770056189999995,0.991500297,12,2.396423899,194.0550273,11,-49.337139,71.21328923,-958.4000249,1626.084067,108.0543713,0
-909.1183494999999,558632.3221,6338352.823,45747688179.77097,45692930039.6312,1471.683333,93.83333333,1689.0,0,1107.416667,19933.5,0.8833333329999999,81.31388889,9.683333333,109.25347909999999,51.51666667,33.8,13.54469372,1.147665372,5,1.524161736,92.49088420000001,16,-51.89063626,78.29986201,-989.5787188999999,1702.403779,76.69844699,20
-953.9389041000001,561123.3153,6312235.027000001,45999575624.41392,45890059344.13438,1847.55,168.041,1680.41,0,1427.39,14273.9,119.55,161.075,10.88,132.0569246,38.99,30.27,7.725853157,0.9095342479999999,9,1.288074001,237.1175806,21,-67.38947152,71.74803213,-1124.218272,1852.0710420000003,14.95589901,0
-1012.0570150000001,560835.7081,6312290.157000001,45999575624.41392,45887321437.12739,1979.625,113.83416670000001,1366.01,0,2029.725,24356.7,119.625,142.47916669999998,9.375,227.13465970000001,38.31818182,36.325,12.30369388,0.6900347290000001,14,1.0548708,214.9636506,21,-70.21638191,72.1315372,-1122.608746,1853.9772710000002,12.17837989,0
-1041.8594699999999,530018.3262,6325064.619,44833227239.43681,44595029329.82881,1904.823529,100.0547059,1700.93,0,706.4529412,12009.7,104.82352940000001,100.17647059999999,8.064705882,109.906609,46.92941176,30.71764706,6.304888517999999,0.89295936,1,1.527767139,9.759180641,14,-18.8081589,82.80088437,-1238.16865,2072.948739,107.28176119999999,0
-1141.635882,529845.4674,6324995.521000001,44748352122.22017,44586815608.807846,1723.044444,80.77777778,1454.0,0,965.9777777999999,17387.6,89.74444444,86.10555556,29.12777778,65.420817,35.15555556,37.96666667,10.09120807,0.843855192,2,0.925958443,232.1909747,11,-25.01164198,82.74851247,-1233.113406,2075.111217,101.1041329,0
-1019.093833,536395.7067,6336347.956,45085114684.07976,45035832357.953964,1641.444444,171.17777780000003,1540.6,0,1561.166667,14050.5,117.44444440000001,157.22222219999998,7.455555556,210.92984840000003,57.18888889,26.57777778,8.559838895,0.9385635959999999,14,2.151755853,34.14273129,13,-124.995498,77.71823195,-1032.386215,1745.60075,18.2443423,0
-730.540625,556141.1348,6358321.308999999,46330862372.25953,46322648651.23856,1651.6,30.00392157,1530.2,0,227.77254900000003,11616.4,0.1,32.38039216,7.160784314,32.020029,46.10980392,18.60980392,7.033422136,0.926495519,3,2.477715731,330.10935960000006,5,-57.04313366,76.10105071,-871.7524222000001,1627.1236119999999,108.77286409999998,0
-653.8486607000001,556100.5482,6358647.67,46415737489.47617,46347289814.30146,2016.1,30.05846154,1953.8,0,203.05230769999997,13198.4,0.1,31.01384615,7.755384615,26.43071281,49.13230769,17.61384615,6.54650067,0.969098755,2,2.789413923,167.17071130000002,8,-57.07404226,76.18091162,-870.1450129000001,1625.807335,109.155744,0
-728.2145872000001,556248.5066,6358693.457,46330862372.25953,46355503535.322426,1904.3,27.84,1809.6,0,359.352381,22639.2,0.1,29.29384615,7.959677419,46.97516335,44.38387097,23.12,11.88846295,0.9502704409999999,4,1.919717602,264.1579435,7,-56.40135412,76.1220863,-869.9439140000001,1625.232363,109.6985007,0
-929.9716667000001,529371.4008,6347125.262,45085114684.07976,45087852591.08675,1683.7777780000001,166.9111111,1502.2,0,1572.322222,14150.9,120.57777779999999,161.56666669999998,9.644444444,166.8293054,62.38888889,22.84444444,8.404256302,0.892160486,10,2.731031128,14.47210768,19,-130.37843700000002,77.38485502,-993.2461197999999,1867.4604829999998,40.24779831,1
-1116.2127779999998,533718.3344,6311526.498,45000239566.86311,44710021424.12233,2067.025,99.001,1980.02,0,713.965,14279.3,97.525,93.5375,7.545,98.64959756,26.31,22.35,6.908140927000001,0.957908105,5,1.177181208,64.88734665,10,-27.80832375,79.21600638,-1295.426934,1981.327674,69.16524294,0
-778.2778862,558517.2251,6338480.85,45747688179.77097,45709357481.673134,1720.0555559999998,92.00555556,1656.1,0,1341.683333,24150.3,0.955555556,95.07222222,10.43333333,129.708697,46.0,27.03333333,14.04041859,0.9628177379999999,2,1.7016029590000001,92.49088420000001,16,-51.85230187,78.23770629,-989.5242142000001,1702.2557530000001,76.87905165,17
-862.4616364,558447.5715,6338283.11,45747688179.77097,45692930039.6312,1684.811111,97.5,1755.0,0,1157.2111109999998,20829.8,0.911111111,93.14166667,10.19444444,115.22068229999999,43.87777778,0.0,12.36328504,1.041659797,3,0.0,174.3098441,16,-52.49336756,78.04197740000001,-990.3487377999999,1703.54035,76.0283435,20
-844.1915455,555528.5839,6327022.183999999,44915364449.64647,44874295844.54164,1503.015789,90.16842105,1713.2,0,537.4421053,10211.4,1.315789474,78.92368421,9.578947368,56.96699243,33.40526316,22.66315789,6.793940603999999,1.139841652,1,1.4739897819999999,356.99015719999994,10,-83.57798003,79.0070219,-1042.637336,1745.343687,27.61721418,0
-872.7402062000001,555886.358,6327004.886,44833227239.43681,44885247472.569595,1692.32381,80.06380952,1681.34,0,489.5095238,10279.7,1.323809524,80.41904762,8.80952381,0.0,32.64210526,22.545,6.074310331,0.9935096290000001,1,1.447864505,327.0852442,8,-85.57599139,79.66288887,-1039.037666,1748.361545,25.40959793,0
-836.1909821,556233.365,6327043.033,44833227239.43681,44879771658.55562,1765.913636,89.91818182,1978.2,0,546.8454545,12030.6,1.913636364,79.78181818,9.318181818,59.80309343,39.09090909,22.85909091,6.812677445,1.120213333,1,1.7100815269999998,298.6665138,7,-87.15888133,79.9733191,-1035.522314,1750.8902469999998,23.74199361,0
-853.8436508,556485.6137,6327165.922,44833227239.43681,44868820030.527664,2026.7391300000002,90.05217391,2071.2,0,577.9130435,13292.0,1.939130435,87.61956522,9.326086957000001,63.04948251,35.05652174,24.62608696,6.558318138,1.021937145,2,1.42355226,298.6665138,8,-88.20445008,80.00423752,-1032.64296,1752.597459,22.69663905,0
-968.0666981,556069.4287,6326998.7020000005,45000239566.86311,44860606309.5067,1814.627273,89.49772727,1968.95,0,603.4045455,13274.9,1.9272727269999999,81.99545455,8.663636364,73.67255707,35.15238095,21.815,7.315496796000001,1.0850437609999999,2,1.611385787,166.07299430000003,10,-86.54467052,79.92963332,-1037.221654,1749.951002,24.33070579,0
-843.0142478,540438.5798,6334023.636,45328788407.70173,44866082123.520676,1866.94,161.46,1614.6,0,1530.6,15306.0,112.44,164.2,8.6,182.4574749,55.75,0.0,8.198442371,0.864837649,14,0.0,133.90348500000002,19,-116.76300320000001,75.24649564,-1035.860279,1751.295171,19.04516946,0
-913.1838462000002,540431.1609,6334316.581,45328788407.70173,44863344216.51369,2007.6538460000002,95.69230769,1244.0,0,1673.323077,21753.2,121.1538462,136.1923077,7.530769231,222.07859480000002,58.67692308,38.03076923,10.83513477,0.619628729,18,1.5428802590000001,206.96788059999997,19,-116.432326,74.77870973,-1034.584206,1746.3923280000001,19.76244465,0
-737.333945,549903.0778,6350357.396000001,46330862372.25953,45142610731.22652,1770.25,175.72,1757.2,0,1109.32,11093.2,114.75,153.975,10.87,102.431507,56.9,24.11,6.26645954,0.99262816,12,2.360016591,17.56685122,24,-49.66133635,71.17400503,-958.0474264000001,1625.902142,107.7761836,0
-815.6198947,549827.0068,6350155.396000001,45161776080.27544,45142610731.22652,1738.05,174.29,1742.9,0,1268.32,12683.2,113.55,151.175,10.58,120.9398095,55.47,24.75,7.297373492999999,1.0027904840000001,12,2.241212121,194.0550273,11,-48.74922466,71.10489139,-960.4828187999999,1623.265117,108.50668619999999,0
-880.2920536,536361.2679,6336402.581,45085114684.07976,45038570264.96095,1666.3,157.696,1576.96,0,1405.56,14055.6,120.3,142.7,7.72,173.54924630000002,58.35555556,24.47,8.435215747,0.946384205,13,2.384779549,34.14273129,13,-124.93463,77.74247562,-1032.4243470000001,1745.9541170000002,18.25119437,0
-943.7203922,536557.5149,6336456.954,45085114684.07976,45038570264.96095,1491.0,169.9825,1359.86,0,1621.8625,12974.9,112.0,159.125,9.75,167.1976774,62.2,27.6875,8.702146211,0.912045607,14,2.246501129,200.6168758,13,-124.1071731,77.81149208,-1032.004926,1745.9242780000002,19.0748219,0
-1079.239703,533962.3771,6313926.696,48162522159.93484,47053669822.10449,1911.873684,60.52631579,2300.0,0,478.07105260000003,18166.7,48.07368421,47.85657895,9.710526316000001,53.6442895,27.21052632,20.66,9.502039884,1.203008347,4,1.3170632290000002,2337.706101,24,-16.60850289,81.06772042,-1290.744119,2019.387062,84.83688138,0
-1138.2559820000001,533350.9165,6311492.708,45085114684.07976,44696331889.08739,2192.605,99.9995,1999.99,0,691.7,13834.0,103.505,98.8075,10.07,73.7420525,41.1,24.4,6.309389972000001,0.91215244,4,1.68442623,380.40209239999996,9,-23.12179429,79.5286248,-1302.082643,1995.2898440000001,74.00573006,0
-821.8289256,562030.1438,6353452.153,45495800735.12803,45460207944.03718,1933.348,83.89,2097.25,0,578.4119999999999,14460.3,38.048,74.988,6.9,83.82782609,31.12916667,0.0,7.479408777000001,1.084776253,5,0.0,8.140173082,4,-43.94077555,76.63448437,-887.7562816999999,1581.01449,107.5799024,0
-674.1321849,561995.7198,6353491.1729999995,45495800735.12803,45446518409.002235,1956.65,164.0375,3936.9,0,611.3458333,14672.3,38.55,78.53541667,8.0,76.41822917,36.67727273,0.0,7.498683975,2.012061432,4,0.0,8.140173082,4,-43.94713214,76.63024767,-887.7433821000001,1581.0307269999998,107.58765009999999,0
-745.422,562160.8802,6353621.614,45495800735.12803,45476635386.07911,2028.184,83.2696,2081.74,0,405.624,10140.6,38.584,78.256,8.0,50.703,39.472,0.0,4.999842223,1.026405888,2,0.0,205.5175925,4,-43.88356449,76.1478132,-886.2675450999999,1577.495499,107.7628879,0
-670.5531579,562358.8815,6353754.9,45495800735.12803,45438304687.98127,2023.1347829999997,83.65217391,1924.0,0,494.4,11371.2,47.83478261,83.98695652,8.0,61.8,33.94347826,0.0,5.6205845000000005,0.950999418,2,0.0,241.5321507,4,-43.75179178,75.6475774,-884.6147516000001,1573.072015,107.8967418,0
-740.4845968,562391.0824,6353913.481000001,45832563296.98762,45846252832.02256,1938.4,140.96,3524.0,0,675.852,16896.3,0.1,77.528,10.0,67.5852,36.516,0.0,8.716621956000001,1.8179942219999998,3,0.0,139.0992936,8,-43.73078083,75.35769209,-883.5641532,1570.5952220000001,108.06099990000001,0
-669.8143636,562524.7674,6353992.078,45832563296.98762,45827087482.97364,1900.5,58.736000000000004,2055.76,0,335.16,11730.6,0.1,54.29428571,10.0,33.516,39.32058824,20.0,6.172375691,1.081694291,2,1.966029412,153.65878569999998,8,-43.66708079,75.08198819,-882.4884715,1567.786928,108.17755530000001,0
-1179.569115,525696.795,6330278.46,45580675852.34467,45553296782.27479,1868.818182,159.7836364,1757.62,0,1526.0090910000001,16786.1,122.81818179999999,149.86363640000002,7.972727272999999,187.77440049999998,52.29090909,27.79090909,8.98220071,0.940498127,8,1.881583252,12.24680185,19,-21.77484369,79.52278652,-1223.017657,1996.275098,118.0728525,1
-993.5717986,525679.9332,6330304.063999999,45580675852.34467,45553296782.27479,1955.7,174.48,1744.8,0,1307.16,13071.6,126.7,170.5,8.68,164.9466705,48.39,23.56,6.683847216,0.8921613740000001,8,2.0539049240000002,12.24680185,19,-21.8470585,79.51634116,-1222.904533,1995.8965449999998,117.98948590000002,1
-1087.903333,525783.7389,6330475.155,45580675852.34467,45556034689.28178,1810.5416670000002,93.53,1122.36,0,1678.325,20139.9,130.5416667,130.375,7.858333332999999,225.7383074,46.3,28.09166667,11.12368766,0.6199028839999999,7,1.6481756159999998,206.4525184,19,-22.58239336,79.57831021,-1220.697592,1996.5129100000001,117.46663909999998,1
-897.8248361,531585.2516,6339680.147999999,45832563296.98762,45829825389.98063,1868.9727269999998,86.80318182,1909.67,0,1145.35,25197.7,0.17272727300000001,84.90454545,10.64545455,110.2010097,47.81363636,33.35,13.4821122,1.02177521,3,1.433692245,268.5637129,24,-90.16332131,74.43871682,-1069.0638789999998,1740.938237,63.78510178,4
-827.0227344,531346.0858,6339670.054,45832563296.98762,45818873761.952675,1955.772727,89.90636364,1977.94,0,625.1409091,13753.1,0.17272727300000001,88.85,11.71363636,53.51931541,40.315,27.11,7.032054291000001,1.0113342779999999,2,1.487089635,7.170996097000001,24,-92.03138288,74.44186324,-1068.317847,1744.9565149999999,62.17970975,4
-964.6804425,531310.025,6339701.744,45832563296.98762,45824349575.96665,1903.868182,85.89818182,1889.76,0,738.7318182,16252.1,0.168181818,86.49318182,11.26363636,66.12847904,39.806999999999995,23.12,8.536357798,0.992589728,2,1.721756055,7.170996097000001,24,-91.98000489,74.44492173,-1068.434682,1745.089556,62.21740381,4
-778.5585567,529381.4359,6347098.721,45085114684.07976,45082376777.07277,1635.444444,175.12222219999998,1576.1,0,1287.888889,11591.0,116.44444440000001,157.0,10.53333333,124.61260449999999,57.43333333,19.85555556,7.087370066,0.963713567,11,2.8925573589999996,14.47210768,19,-130.35492209999998,77.39685337,-993.4101891,1867.9792289999998,40.22103052,1
-859.9214773,529192.09,6347036.115,45085114684.07976,45085114684.07976,1566.111111,175.33333330000002,1578.0,0,1506.877778,13561.9,112.6111111,149.02777780000002,10.24444444,149.5941904,54.68888889,24.84444444,8.659602696,1.0075913440000002,11,2.2012522359999998,199.65156340000001,18,-129.24838390000002,77.08232996,-995.8017637,1863.14385,41.31666359,1
-717.6273636,568121.3872,6353642.355,46834637261.54541,46423951210.49714,1907.7,31.02153846,2016.4,0,166.95692309999998,10852.2,0.1,29.34615385,8.044615385,21.11923437,41.25076923,18.52,5.688630288,1.056979609,2,2.227363349,5419.323087,7,-38.33353544,74.12598214,-863.9555962000002,1515.853039,107.50772309999999,0
-646.9958558999999,568247.9602,6353727.916,46916774471.755066,46872967959.64325,1910.7,60.92285714,2132.3,0,359.27142860000004,12574.5,0.5,54.56285714,8.3,46.71256974,32.26571429,21.225,6.581095932999999,1.115978437,3,1.520174996,151.9526769,12,-38.13367195,74.03100655,-863.0045377,1513.241077,107.75197759999999,0
-719.4224370000001,568321.047,6353875.052,46916774471.755066,46894871215.69916,2017.7085710000001,59.91428571,2097.0,0,455.9914286,15959.7,0.508571429,57.62,8.002857143,61.73079685,37.10285714,23.83333333,7.909814245,1.039297761,4,1.556763237,153.95563930000003,12,-37.95663284,73.92687719999999,-861.9717187000001,1510.544078,108.04352649999998,0
-655.9890435,568414.6358,6354001.54,46916774471.755066,46883919587.6712,2054.1,57.11714286,1999.1,0,417.8457143,14624.6,0.5,58.66,7.928571429,58.47869051,34.34285714,22.26,7.119711796,0.973224283,4,1.542805802,150.8000839,12,-37.76621798,73.80255603,-860.8711992000001,1507.7078179999999,108.3545009,0
-725.1871171,568535.639,6354086.212,46916774471.755066,46905822843.72711,2027.9,58.47628571,2046.67,0,491.65714289999994,17208.0,0.5,57.91142857,8.511428571,62.72187746,33.19885714,21.675,8.485625524,1.00925588,4,1.531665843,150.8000839,12,-37.56077553,73.70811089,-860.0591214,1505.3844900000001,108.5502666,0
-731.5631111,570850.1407,6352249.686000001,47497210757.23663,47513638199.278564,2389.72,90.86114286,3180.14,0,429.65714289999994,15038.0,3.42,68.13428571,9.142857142999999,52.4813372,32.29428571,16.9,6.29278744,1.330758415,2,1.91090448,1561.497682,17,-34.92078161,74.51906479,-863.3968532,1492.097329,105.97659309999999,0
-1096.649318,546901.9099,6316342.5479999995,45665550969.56132,45651861434.526375,1749.2222219999999,157.4544444,1417.09,0,1778.4333329999997,16005.9,122.2222222,166.9444444,9.611111111,185.9758284,56.76666667,32.43333333,9.150295369,0.81012577,6,1.7502569369999998,2.390654279,13,-89.82787656,72.52047798,-1142.666305,1840.322507,7.928787742000001,8
-960.3832941,546895.84,6316360.027000001,45665550969.56132,45635433992.48444,1752.6666670000002,141.7355556,1275.62,0,1170.088889,10530.8,124.66666670000001,169.22222219999998,9.855555556,118.83191310000001,52.46666667,29.58888889,6.008444275,0.72781666,6,1.773188134,2.390654279,14,-89.79108829,72.50056431,-1142.650502,1840.456534,7.97536421,6
-1029.851351,547083.8134,6316420.837,45665550969.56132,45651861434.526375,1179.08,60.513999999999996,605.14,0,1135.03,11350.3,125.48,92.63,6.23,135.72132219999997,51.41666667,29.9,9.626403637000001,0.513230654,12,1.719620959,199.396827,14,-91.11631434,71.7077897,-1140.002137,1842.8441879999998,6.690361362999999,8
-957.4940541000001,547349.0245,6316405.857000001,45665550969.56132,45635433992.48444,1519.123077,163.5692308,2126.4,0,1275.638462,16583.3,78.22307692,103.26538459999999,9.976923077,127.88505829999998,54.06153846,29.5,10.91636369,1.399754919,4,1.8325945240000001,11.47086162,14,-91.44283284,71.14903552,-1138.334584,1847.478943,6.449560823,7
-1096.33875,547343.6834,6316416.356000001,45580675852.34467,45627220271.46348,1371.2176470000002,86.63529412,1472.8,0,1179.582353,20052.9,0.21764705899999998,80.58235294,9.988235293999999,118.3443472,43.80588235,33.65,14.62415543,1.074081859,2,1.301809282,196.25182519999998,10,-91.20225793,71.15906735,-1138.534306,1847.752499,6.710552561,13
-1030.8136470000002,547372.3628,6316669.325,45580675852.34467,45613530736.428535,1298.50625,78.98125,1263.7,0,1358.73125,21739.7,0.20625,81.090625,11.1125,124.63456470000001,35.64375,32.8,16.74208345,0.973195162,2,1.086699695,196.25182519999998,9,-90.86258823,70.84506061,-1137.516968,1853.855449,7.174602823,14
-1022.269841,547474.4144,6316633.933999999,45580675852.34467,45613530736.428535,1298.50625,78.98125,1263.7,0,1358.73125,21739.7,0.20625,81.090625,11.1125,124.63456470000001,35.64375,32.8,16.74208345,0.973195162,2,1.086699695,160.9327314,9,-90.90179757,70.76096622,-1137.091251,1855.5891120000001,7.161044378,14
-1100.203226,547483.1155,6316829.437999999,45580675852.34467,45621744457.4495,1441.7888890000002,82.81666667,1490.7,0,1304.677778,23484.2,0.288888889,79.98333333,11.21666667,116.8818868,37.50555556,33.0,16.28823761,1.0339239059999998,2,1.1365319870000001,10.62213671,9,-90.06203615,70.68246901,-1136.858203,1860.839839,8.152144215,13
